diagnostic_center_id,title,phone,address,city,pincode,mfine_link
11647-guptas-accurate-diagnostic-centre,Guptas Accurate Diagnostic Centre,"011 3374 2932 ","Shop Number A 403, Sai Complex, Maidan Gari Road, Chattarpur,  New Delhi, Delhi - 110074",New Delhi,110074,https://www.medifee.com/dc/11647-guptas-accurate-diagnostic-centre/
11651-health-first-polyclinic,Health First Polyclinic,"11 2630 3244, 78382 96200 ","A 27, 60 Feet , Mangal Bazar Road, Chattarpur,  New Delhi, Delhi - 110074",New Delhi,110074,https://www.medifee.com/dc/11651-health-first-polyclinic/
11652-chetna-poly-clinic,Chetna Poly Clinic,"7682244844 ","Akashwani Tiraha, Jawahar Road, Other, , Chattarpur,  New Delhi, Delhi - ",New Delhi,NaN,https://www.medifee.com/dc/11652-chetna-poly-clinic/
11729-dna-labs-india--(delhi),DNA Labs India - (Delhi),"(011) 33635333 ","D-76, , Saket,  New Delhi, Delhi - 110017",New Delhi,110017,https://www.medifee.com/dc/11729-dna-labs-india--(delhi)/
11988-som-datt-heart-diagnostic-centre,Som Datt Heart Diagnostic Centre,"011 2248 6491 ","S-524, School Block, Shakarpur, Patparganj,  New Delhi, Delhi - 110096",New Delhi,110096,https://www.medifee.com/dc/11988-som-datt-heart-diagnostic-centre/
12352-shahdara-x-ray-and-pathology-centre,Shahdara X-Ray and Pathology Centre,"011 2230 4767 ","348-A JHARKHANDI ROAD BHOLA NATH NAGAR, Shahdara,  New Delhi, Delhi - 110032",New Delhi,110032,https://www.medifee.com/dc/12352-shahdara-x-ray-and-pathology-centre/
12781-dr-j.-b.-ratti-clinic,Dr J. B. Ratti Clinic,"011 2625 2333 ","L 3, South Extension II, Green Park,  New Delhi, Delhi - 110049",New Delhi,110049,https://www.medifee.com/dc/12781-dr-j.-b.-ratti-clinic/
12783-gynecomastia-male-breast-reduction,Gynecomastia Male Breast Reduction,"099100 18899 ","13, Ground Floor, Palam Marg, Vasant Vihar,  New Delhi, Delhi - 110057",New Delhi,110057,https://www.medifee.com/dc/12783-gynecomastia-male-breast-reduction/
12785-kas-medical-center,KAS Medical Center,"9958221981 ","B13, Palam Marg,Opposite Malai Mandir, Vasant Vihar,  New Delhi, Delhi - 110057",New Delhi,110057,https://www.medifee.com/dc/12785-kas-medical-center/
12787-orange-tree-aesthetic-and-hair-restoration-centre,Orange Tree Aesthetic and Hair Restoration Centre,"011 3005 5000 ","Dayananda Colony Rd, Block N, Lajpat Nagar IV, Lajpat Nagar,  New Delhi, Delhi - 110024",New Delhi,110024,https://www.medifee.com/dc/12787-orange-tree-aesthetic-and-hair-restoration-centre/
12788-dr.-rajat-gupta-clinic,Dr. Rajat Gupta Clinic,"011 2749 5800 ","Block BN, Poorbi Shalimar Bag, Shalimar Bagh,  New Delhi, Delhi - 110088",New Delhi,110088,https://www.medifee.com/dc/12788-dr.-rajat-gupta-clinic/
12907-helvetia-diagnostics-and-healthcare,Helvetia Diagnostics and Healthcare,"011-46566999 ","B-2, Greater Kailash Part 1 , Greater Kailash,  New Delhi, Delhi - 110048",New Delhi,110048,https://www.medifee.com/dc/12907-helvetia-diagnostics-and-healthcare/
12983-amar-diagnostic-centre,Amar Diagnostic Centre,"8130040987 ","C-7,Naveen, Shahdara,  New Delhi, Delhi - 110032",New Delhi,110032,https://www.medifee.com/dc/12983-amar-diagnostic-centre/
13000-dr.-sinha-sample-collection-center,Dr. Sinha Sample Collection Center,"8130383204 ","WZ 317-318, Nangal Raya, Main Jail Road, Janakpuri,  New Delhi, Delhi - 110046",New Delhi,110046,https://www.medifee.com/dc/13000-dr.-sinha-sample-collection-center/
13009-kataria-diagnostics,Kataria Diagnostics,"26273541 ","6 NRI Complex GK 4 Alaknanda, Okhla,  New Delhi, Delhi - 110019",New Delhi,110019,https://www.medifee.com/dc/13009-kataria-diagnostics/
13062-dolphin-diagnostics-center,Dolphin Diagnostics Center,"9540507299 ","R-51, Shop No.6, Sir Syed Road, Joga Bai Extn., Okhla,  New Delhi, Delhi - 110025",New Delhi,110025,https://www.medifee.com/dc/13062-dolphin-diagnostics-center/
13356-dr.-maninders-diagnostics,Dr. Maninder's Diagnostics,"01145061504 ","28/27 east patel nagar,  New Delhi, Delhi - ",New Delhi,NaN,https://www.medifee.com/dc/13356-dr.-maninders-diagnostics/
13505-janta-x-ray-clinic-pvt.-ltd.,Janta X-ray Clinic Pvt. Ltd.,"9990019258 ","4A/16 TILAK NAGAR NEW DELHI, Janakpuri,  New Delhi, Delhi - 110018",New Delhi,110018,https://www.medifee.com/dc/13505-janta-x-ray-clinic-pvt.-ltd./
13690-vatika-medicare,Vatika Medicare,"011 4531 7777 ","H1a ,hauz KHAS, opposite neeli masjid,south Delhi, Hauz Khas,  New delhi, New Delhi - 110016",New Delhi,110016,https://www.medifee.com/dc/13690-vatika-medicare/
13717-dr.-choudharys-neuro-clinic,Dr. Choudhary's Neuro Clinic,"011 2627 9090 ","Block D, Chittaranjan, Okhla,  New Delhi, Delhi - 110019",New Delhi,110019,https://www.medifee.com/dc/13717-dr.-choudharys-neuro-clinic/
13718-neurology-and-sleep-centre,Neurology and Sleep Centre,"96435 00270 ","L-23, Hauz Khas Enclave, Hauz Khas,  New Delhi, Delhi - 110016",New Delhi,110016,https://www.medifee.com/dc/13718-neurology-and-sleep-centre/
13719-jain-hospital,Jain Hospital,"11 22144946 ","Jain Hospital, 177 – 178, Jagriti Enclave, Vikas Marg Extn, Patparganj,  New Delhi, Delhi - 110092",New Delhi,110092,https://www.medifee.com/dc/13719-jain-hospital/
13720-asha-neuro-centre,Asha Neuro Centre,"98100 96868 ","G Block , DDA Market , Preet vihar, Patparganj,  New Delhi, Delhi - 110092",New Delhi,110092,https://www.medifee.com/dc/13720-asha-neuro-centre/
13722-dr.-m-behari,Dr. M Behari,"011 4277 6222 ","Sector B, Pocket 1, Aruna Asaf Ali Marg, Vasant Kunj,  New Delhi, Delhi - 110070",New Delhi,110070,https://www.medifee.com/dc/13722-dr.-m-behari/
13723-advanced-neuro-clinic,Advanced Neuro Clinic,"8527171999 ","J 342, Sarita Vihar, Near G D Goenka School, Okhla,  New Delhi, Delhi - 110076",New Delhi,110076,https://www.medifee.com/dc/13723-advanced-neuro-clinic/
13785-hygeia-path-labs,Hygeia Path Labs,"9873964944 ","E 29, 30, UGF 3, Street No. 17, Madhu Vihar, Patparganj,  New Delhi, Delhi - 110092",New Delhi,110092,https://www.medifee.com/dc/13785-hygeia-path-labs/
13888-sai-path-care-lab,Sai Path Care Lab,"9582020600 ","1/18, Nehru Bazar, Panchkuain road, Connaught place, Pahar Ganj,  New Delhi, Delhi - 110055",New Delhi,110055,https://www.medifee.com/dc/13888-sai-path-care-lab/
13941-d-care,D-Care," ","34, Uday Park, Green Park,  New Delhi, Delhi - 110049",New Delhi,110049,https://www.medifee.com/dc/13941-d-care/
14067-dr.-lal-path-labs-(delhi),Dr. Lal Path Labs (Delhi),"7410037366 ","Sample Collection All Over Delhi Area,  New Delhi, Delhi - ",New Delhi,NaN,https://www.medifee.com/dc/14067-dr.-lal-path-labs-(delhi)/
14153-discount-labs,Discount Labs,"9911562000 ","A-51, Hauz Khas,  New Delhi, Delhi - 110016",New Delhi,110016,https://www.medifee.com/dc/14153-discount-labs/
14168-malhotra-diagnostic-centre,Malhotra Diagnostic Centre,"8010024421 ","86 shiva khand vivek vihar phase 2, Dilshad Garden,  New Delhi, Delhi - 110095",New Delhi,110095,https://www.medifee.com/dc/14168-malhotra-diagnostic-centre/
14269-health-forte,Health Forte,"882643798, 9718309889 ","100 Foota Main road, Darshan Vihar, Burari, Burari,  New Delhi, Delhi - 110084",New Delhi,110084,https://www.medifee.com/dc/14269-health-forte/
14349-cowin-path-labs,Cowin Path Labs,"8800510900, 9990980967 ","545/14, West Guru Angad Nagar (Opp. Gurudwara), Gurudwara Road, Patparganj,  New Delhi, Delhi - 110092",New Delhi,110092,https://www.medifee.com/dc/14349-cowin-path-labs/
14382-discount-labs-,Discount Labs ,"9911562000 ","verma complex ,ward 8 , mehrauli, mehrauli , Chhatarpur , Ghitorni,  New Delhi, Delhi - 110030",New Delhi,110030,https://www.medifee.com/dc/14382-discount-labs-/
14513-labtech-diagnostic,Labtech Diagnostic,"8448621224 ","North Delhi, Karol Bagh,  New Delhi, Delhi - 110005",New Delhi,110005,https://www.medifee.com/dc/14513-labtech-diagnostic/
16212-ct-scan-charitable-centre,CT Scan Charitable Centre,"9911562000 ","a-51 Hauz Khas,  New Delhi, Delhi - 110016",New Delhi,110016,https://www.medifee.com/dc/16212-ct-scan-charitable-centre/
3937-shree-diagnostic,Shree Diagnostic,"0253 660 1144, 9423479289 ","Sancheti Heights, Sharanpur Road, Opposite BSNL Telephone Exchange, Behind Quality Hardware, Canada Corner,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3937-shree-diagnostic/
3938-kshitij-diagnostic-centre,Kshitij Diagnostic Centre,"0253 250 9755, 9422257930 ","Swapankar Apartment, Near Navashakti Chowk, Bhabha Nagar,  Nashik, Maharashtra - 422011",Nashik,422011,https://www.medifee.com/dc/3938-kshitij-diagnostic-centre/
3939-vrindavan-diagnostic-services,Vrindavan Diagnostic Services,"0253 250 0960, 9021124452 ","C/O Shatabdi Super Speciality Hospital, Mumbai Agra Highway, Opposite Mahamarg Bus Stand, Mumbai Naka,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/3939-vrindavan-diagnostic-services/
3940-suyog-pathology-lab,Suyog Pathology Lab,"9850200658, 9850993357 ","2 nd floor B wing, Krushi utpanna samiti sankul, Dhindor Road, Panchavati,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/3940-suyog-pathology-lab/
3941-athrav-daignostic-services,Athrav Daignostic Services,"9579702724, 9730844420 ","Kamod Park In Shop No 1, Mumbai Agra Road, Kamod Nagar,  Nashik, Maharashtra - 422011",Nashik,422011,https://www.medifee.com/dc/3941-athrav-daignostic-services/
3942-step-up-health-plus-pvt-ltd,Step Up Health Plus Pvt Ltd,"0253 259 1888, 9371594934, 9420592166 ","Shop No 3, Shrikrishnakunj Society, Behind Nucleus, Behind ICICI Bank ATM, Opposite Shikhar Society, Bhabha Nagar,  Nashik, Maharashtra - 422011",Nashik,422011,https://www.medifee.com/dc/3942-step-up-health-plus-pvt-ltd/
3943-dr-pawar-swasthya-diagnostics,Dr Pawar Swasthya Diagnostics,"0253 241 2500, 9527968400 ","Atharva, Old Saikheda Road, Opposite Pinto Colony, Jail Road,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3943-dr-pawar-swasthya-diagnostics/
3944-bhat-computrised-clinical-laboratory,Bhat Computrised Clinical Laboratory,"0253 250 2136, 9822660835 ","Rajebahadur Lane, Near Nehru Garden, Opposite Samarth Bank, Shalimar,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/3944-bhat-computrised-clinical-laboratory/
3945-arihant-computerised-clinical-laboratory,Arihant Computerised Clinical Laboratory,"0253 251 8797, 9823048160 ","Shop No 4 Renuka Sankul, Peth Road, Opposite Shani Mandir, Panchavati,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/3945-arihant-computerised-clinical-laboratory/
3946-trimurti-diagnostic-centre,Trimurti Diagnostic Centre,"0253 237 6062, 9823834492 ","G No 28, Ground Floor, C/O Dr Pramod Deorao Ahire, Divya Adlabs Building, Near Adlab Cinema, Trimurti Chowk, Cidco,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/3946-trimurti-diagnostic-centre/
3952-raps-imaging-and-diagnostics-centre,Raps Imaging and Diagnostics Centre,"0253 245 8180, 0253 245 5979, 9422786575, 9921296062 ","Artillery Centre Road, Near Jain Mandir, Nashik HO,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/3952-raps-imaging-and-diagnostics-centre/
3953-disha-diagnostics,Disha Diagnostics,"0253 246 0133, 9822377289 ","Office no 18 Pratik Arcade, Near reliance fresh, beside dena Bank, Nasik Pune Road,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3953-disha-diagnostics/
3954-city-diagnostic-centre,City Diagnostic Centre,"0253 257 1537 ","Kelkar Hospital, Ashok Stambh,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3954-city-diagnostic-centre/
3955-rairikars-pathology-and-micro-biology-laboratory,Rairikars Pathology and Micro Biology Laboratory,"0253 257 7368 ","110, 1st Floor, Asawari Chambers, College Road,  Nashik, Maharashtra - 422005",Nashik,422005,https://www.medifee.com/dc/3955-rairikars-pathology-and-micro-biology-laboratory/
3956-chikitsa-diagnostics,Chikitsa Diagnostics,"0253 257 3968, 9373900642 ","Pumping Station, Near Vidya Vikas Circle, Gangapur Road,  Nashik, Maharashtra - 422005",Nashik,422005,https://www.medifee.com/dc/3956-chikitsa-diagnostics/
3957-nidan-pathology-laboratory,Nidan Pathology Laboratory,"0253 642 0142, 9766126162, 9975727232 ","Surya Arcade, 1st Floor, Office No 15, Opposite Nimani Bus, Nimani Bus Stop,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/3957-nidan-pathology-laboratory/
3959-gaware-diagnostic,Gaware Diagnostic,"0253 246 1965 ","Samadhan Complex, Ground Floor, Next To St Philip Church, Behind Old SBI Bank, Nashik Road,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3959-gaware-diagnostic/
3960-lotus-dignostic-lab,Lotus Dignostic Lab,"7385116697 ","New Nashik, New Nashik,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/3960-lotus-dignostic-lab/
3961-millennium-diagnostics,Millennium Diagnostics,"0253 231 2448, 0253 652 4644, 9822501712, 9225146587 ","Silver Point Jondhale Complex, Sharanpur Road, Opposite Kulkarni Gardan, Sharanpur,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3961-millennium-diagnostics/
3962-diagno-labs-pvt-ltd,Diagno Labs Pvt Ltd,"8600300181 ","Sharanpur road, Okas properties, Canada Corner,  Nashik, Maharashtra - 422005",Nashik,422005,https://www.medifee.com/dc/3962-diagno-labs-pvt-ltd/
3963-nirnay-computerised-clinical-laboratory,Nirnay Computerised Clinical Laboratory,"9623292067, 9323550581 ","Shop No.2, Sonai Apartment, Untwadi Road, Near Patil Hospital, Untwadi,  Nashik, Maharashtra - 422008",Nashik,422008,https://www.medifee.com/dc/3963-nirnay-computerised-clinical-laboratory/
3964-kamla-pathology-lab,Kamla Pathology Lab,"0253 246 2024, 9975651161 ","Flat No 2, Rajendra Complex, infront of Vasco Hotel, Nashik Road,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3964-kamla-pathology-lab/
3967-omkar-diagnostic-center,Omkar Diagnostic Center,"0253 239 9515, 8888762671 ","Shop No 1/2, Trimurti Ambad Link Road, Shantilila Apartment, Near New Padma Hotel, Trimurti Chowk,  Nashik, Maharashtra - 422008",Nashik,422008,https://www.medifee.com/dc/3967-omkar-diagnostic-center/
3968-manas-diognastic-centre,Manas Diognastic Centre,"0253 257 2549, 0253 257 3809, 9822320549, 9423961064 ","Subhadra Chamber, Near Ashok Stambh, Ashok Stambh,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3968-manas-diognastic-centre/
3969-mahajan-pathology-laboratory,Mahajan Pathology Laboratory,"0253 246 7167, 0253 246 9562, 9370267167 ","Nalawade Chamber, 1st Floor, Opposite Muktidham, Nashik Road,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3969-mahajan-pathology-laboratory/
3970-satyam-pathology-lab,Satyam Pathology Lab,"9371242830 ","N 43 / CA/ 1/5 4, Behind Atul Sweet, Opposite Ganesh Temple, Trimurti Chowk, Cidco,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/3970-satyam-pathology-lab/
3971-varad-pathology-lab,Varad Pathology Lab,"0253 659 6111, 9326430111, 9822526223 ","Ashtvinayak Apartment, Gangapur Road, Near Dholya Ganpati Mandir, Ashok Stambh,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3971-varad-pathology-lab/
3972-clinipath-computerised-laboratory,Clinipath Computerised Laboratory,"0253 257 1842, 9371510842 ","1 Shreeram Niketan, Sharanpur Road, Opposite Kulkarni Garden Kulkarni Colony , Sharanpur,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3972-clinipath-computerised-laboratory/
3973-muktai-birari-clinical-laboratory,Muktai Birari Clinical Laboratory,"9822313320, 7798775787 ","Suyojit Modern Point Building, Sharanpur Road, Opposite Police Parade Ground, CBS,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/3973-muktai-birari-clinical-laboratory/
3974-shree-jay-computerised-pathology-laboratory,Shree JAY Computerised Pathology Laboratory,"0253 243 6271, 7588603570 ","Paresh Co-Oprative Housing Society, Near Mhasoba Mandir, Nashik Road, Shivaji Nagar,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3974-shree-jay-computerised-pathology-laboratory/
3975-shipad-clinical-laboratory,Shipad Clinical Laboratory,"8975284832 ","Devyani apartment, Shop no.2, Kathe lane, bankar chouk, Dwarka,  Nashik, Maharashtra - 422011",Nashik,422011,https://www.medifee.com/dc/3975-shipad-clinical-laboratory/
3976-mohan-pathology-lab,Mohan Pathology Lab,"0253 246 3434, 9403151619 ","11, Kundan Apartment, Nashik Road, Near Durga Garden, Shahu Peth,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3976-mohan-pathology-lab/
3977-amrut-laboratory,Amrut Laboratory,"0253 246 5784, 9421407129 ","8, Collection Corner, Rajendra acaolony, Near Hotel Vasco, Nashik Road,  Nashik, Maharashtra - 422101",Nashik,422101,https://www.medifee.com/dc/3977-amrut-laboratory/
3978-lakaria-computerised-pathology-lab,Lakaria Computerised Pathology Lab,"9326175349, 9325334034 ","117, 1st Floor, Satish Complex, Howson Road, Deolali,  Nashik, Maharashtra - 422401",Nashik,422401,https://www.medifee.com/dc/3978-lakaria-computerised-pathology-lab/
3979-om-sai-computerized-clinical-lab,Om Sai Computerized Clinical Lab,"9823563451, 9673255633 ","Shop No 6, Geeta Sandesh Apartment, Dindori Road, Geeta Nagar, Near Shri Krishna Mangal Karyalay, Panchavati,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/3979-om-sai-computerized-clinical-lab/
3980-ashirvad-clinical-laboratory,Ashirvad Clinical Laboratory,"0253 301 9861, 9209006085, 9604036088 ","Shop No 4, Sarvadnya Sankul, Dindori Road, Beside Deolali Vyapari Bank, Panchavati,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/3980-ashirvad-clinical-laboratory/
4030-vakratund-pathalogy-lab,Vakratund Pathalogy Lab,"9822902305 ","Raghukul Sankul, Behind Hotel Bandhuraj, Pathardi Phata,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/4030-vakratund-pathalogy-lab/
4031-anjani-pathology-lab,Anjani Pathology Lab,"0253 232 1198 ","Pethe Nagar Corner, Mumbai Road, Pethe Nagar,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/4031-anjani-pathology-lab/
4032-divya-clinical-laboratery,Divya Clinical Laboratery,"9850658616 ","Shop no 3, Near vivekanand putla, Rane Nagar,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/4032-divya-clinical-laboratery/
4033-matru-medical-pathology,Matru Medical Pathology,"9423237822 ","Near Usha Medical, Lekha Nagar,  Nashik, Maharashtra - 422005",Nashik,422005,https://www.medifee.com/dc/4033-matru-medical-pathology/
4034-samarth-krupa-clinical-lab,Samarth Krupa Clinical Lab,"9420592226 ","Trimurti Chowk, Cidco,  Nashik, Maharashtra - 422008",Nashik,422008,https://www.medifee.com/dc/4034-samarth-krupa-clinical-lab/
4035-sant-ramdas-diagnostic-lab,Sant Ramdas Diagnostic Lab,"9922594853 ","1, Kalptaru, Pathardi Road, Behind State Bank Of Hyderabad, Pathardi Phata,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/4035-sant-ramdas-diagnostic-lab/
4036-gupta-pathology,Gupta Pathology,"0253 259 7105 ","Kiran House, M G Road, Fawade Lane, Near Pethe High School, Nashik Ho,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/4036-gupta-pathology/
4037-patel-pathologist,Patel Pathologist,"9764592088 ","Phethe Nagar, Indira Nagar,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/4037-patel-pathologist/
4038-akansha-lab,Akansha Lab,"9021495017 ","Nashik Main Road, Nashik Main Road,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/4038-akansha-lab/
4039-bhakti-pathology-lab,Bhakti pathology lab,"9975149943 ","Savta nagar, Near heere school, Cidco,  Nashik, Maharashtra - 422009",Nashik,422009,https://www.medifee.com/dc/4039-bhakti-pathology-lab/
4040-sneha-computerised-clinical-laboratory,Sneha Computerised Clinical Laboratory,"9604120855, 9823124288 ","Shop No1, Samarth Apartment, Dindori Road, Mhasrul,  Nashik, Maharashtra - 422004",Nashik,422004,https://www.medifee.com/dc/4040-sneha-computerised-clinical-laboratory/
4041-ramlila-clinic-and-diagnostic-center,Ramlila Clinic and Diagnostic Center,"0253 250 0542, 9822825408 ","City Plaza, Opposite Kalika Mandir, Below Kilbill Hospital, Agra Road,  Nashik, Maharashtra - 422004",Nashik,422004,https://www.medifee.com/dc/4041-ramlila-clinic-and-diagnostic-center/
4579-chintamani-lab,Chintamani Lab,"0253 251 7744, 0253 228 0479 ","Amar Tower, Ashok Nagar, Near Gati Desk to Desk Cargo, Satpur,  Nashik, Maharashtra - 422007",Nashik,422007,https://www.medifee.com/dc/4579-chintamani-lab/
6847-om-sai-computerised-clinical-lab,Om Sai Computerised Clinical Lab,"7768854777, 9970854777 ","Shop No. 33, First Floor, Shree Hari Krishna Plaza, Opp. Panchavati Bus Depo, Old Adgaon Naka,, Panchavati ,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/6847-om-sai-computerised-clinical-lab/
6895-united-diagnostics,United Diagnostics,"9271535063,  0253 3552533, 8805941394 ","Jondhale Comples, Sharanpur Road, Near Kulkrani Garden, Canada corner, Canada Corner,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/6895-united-diagnostics/
16645-united-diagnostics,United Diagnostics,"9271535063 ","JONDHALE COMPLEX, near jain medical, Kulkarni garden,  Nashik, Maharastra - 422002",Nashik,422002,https://www.medifee.com/dc/16645-united-diagnostics/
12986-leo-laboratory-services,Leo Laboratory Services,"9822172130 ","Row House No 08, Dhanil Valley,, Apla Maharashtra Colony, Hirawadi Road, Panchavati,,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/12986-leo-laboratory-services/
13264-medall-spark-diagnostics-(matoshree-nagar),Medall Spark Diagnostics (Matoshree Nagar),"0253 651 7777 ","Ahilyadevi Holkar Road, Matoshree Nagar,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/13264-medall-spark-diagnostics-(matoshree-nagar)/
13265-apollo-diagnostics-(sharanpur-link-road),Apollo Diagnostics (Sharanpur Link Road),"0253 602 2424 ","Shop no 2, Sahyadri apartment, Opp - Panasinic Showroom, Sharanpur Link Road, Adwait Colony, Canada Corner, Sharanpur Link Road,  Nashik, Maharashtra - 422001",Nashik,NaN,https://www.medifee.com/dc/13265-apollo-diagnostics-(sharanpur-link-road)/
13272-dr.-ganorkar-hospital,Dr. Ganorkar Hospital,"0253 231 4414 ","Behind Mahamarg Bus Stand, Gaikwad nagar, Mumbai Naka,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/13272-dr.-ganorkar-hospital/
13273-trimurti-multi-speciality-hospital-(new-nashik),Trimurti Multi Speciality Hospital (New Nashik),"0253 239 0101 ","2nd Floor, Purab-Pachim Plaza, Trimurti Chowk, Savata Nagar,  Nashik, Maharashtra - 422008",Nashik,422008,https://www.medifee.com/dc/13273-trimurti-multi-speciality-hospital-(new-nashik)/
13652-samartha-diagnostic-centre,Samartha Diagnostic Centre,"0253 223 2714 ","Ground Floor, Gajanan Heights, Old Pandit Colony, Near Sindhi High School,, Sharanpur,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/13652-samartha-diagnostic-centre/
13653-vinchurkar-diagnostics,Vinchurkar Diagnostics,"0253 259 9606 ","B / H Vinchurkar Bunglow, CBS,  Nashik, Maharashtra - 422002",Nashik,422002,https://www.medifee.com/dc/13653-vinchurkar-diagnostics/
13654-sai-hi-tech-diagnostic-centre,Sai Hi Tech Diagnostic Centre,"0253 661 2111 ","B Wing, Suyojit City Center, Mumbai Naka, Opposite Mahamarg Bus Stand And Saheba Hotel,  Nashik, Maharashtra - 422001",Nashik,422001,https://www.medifee.com/dc/13654-sai-hi-tech-diagnostic-centre/
13655-ashish-scan-center,Ashish Scan Center,"0253 262 9938 ","G 16, ground floor, surya arched, NIMANI PANCHVATI road, Panchavati, Near PANCHVATI NIMANI bus stand,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/13655-ashish-scan-center/
13656-krsnaa-diagnostic,Krsnaa Diagnostic,"9623396233, 7420014200 ","Namco charitable trust hospital peth road, Panchavati, Opp rto office,  Nashik, Maharashtra - 422003",Nashik,422003,https://www.medifee.com/dc/13656-krsnaa-diagnostic/
16113-dr.-lal-path-labs-(nashik),Dr. Lal Path Labs (Nashik),"7410037366 ","Sample Collection All Over Nashik Area,  Nashik, Maharashtra - ",Nashik,NaN,https://www.medifee.com/dc/16113-dr.-lal-path-labs-(nashik)/
13025-medcis-labs-(noida),Medcis Labs (Noida),"7410037366 ","Home sample pickup all over Noida,  Noida, Uttar Pradesh - ",Noida,NaN,https://www.medifee.com/dc/13025-medcis-labs-(noida)/
13025-medcis-labs-(noida),Medcis Labs (Noida),"7410037366 ","Home sample pickup all over Noida,  Noida, Uttar Pradesh - ",Noida,NaN,https://www.medifee.com/dc/13025-medcis-labs-(noida)/
14072-general-diagnostics-(noida),General Diagnostics (Noida),"7410037366 ",",  Noida, Uttar Pradesh - ",Noida,NaN,https://www.medifee.com/dc/14072-general-diagnostics-(noida)/
14072-general-diagnostics-(noida),General Diagnostics (Noida),"7410037366 ",",  Noida, Uttar Pradesh - ",Noida,NaN,https://www.medifee.com/dc/14072-general-diagnostics-(noida)/
449-noida-diagnostic-centre,Noida Diagnostic Centre,"011 6636 0293 ","14a, Jaipuria Plaza, Opposite DPS, Bishanpura,  Noida, Uttar Pradesh - 201301",Noida,201301,https://www.medifee.com/dc/449-noida-diagnostic-centre/
450-sharma-medicare,Sharma Medicare,"011 6635 9099 ","C/135, Main Road, Bishanpura,  Noida, Uttar Pradesh - 201301",Noida,201301,https://www.medifee.com/dc/450-sharma-medicare/
4072-hind-path-laboratory,Hind Path Laboratory,"011 3306 3202 ","A-11, Near Kailash Hospital, Bishanpura,  Noida, Uttar Pradesh - 201301",Noida,201301,https://www.medifee.com/dc/4072-hind-path-laboratory/
4073-empathy-medcare,Empathy Medcare,"011 3363 5649 ","Shop Number 8 A-3/8, Main Market, Next To Dominos Pizza, Yakubpur,  Noida, Uttar Pradesh - 201305",Noida,201305,https://www.medifee.com/dc/4073-empathy-medcare/
4074-wellness-pathcare,Wellness Pathcare,"8510018299 ","Shop No 3, Basement, Jaipuria Plaza, Bishanpura,  Noida, Uttar Pradesh - 201301",Noida,201301,https://www.medifee.com/dc/4074-wellness-pathcare/
